name,url
Meta-Transactions,https://github.com/aglawson/Meta-Transactions
rollup-encoder,https://github.com/AztecProtocol/rollup-encoder
huff-swap,https://github.com/bmwoolf/huff-swap
25-days-to-learn-solidity,https://github.com/0xNekr/25-days-to-learn-solidity
soulbound,https://github.com/TeamSHARKZ/soulbound
WTF-SBT,https://github.com/WTFAcademy/WTF-SBT
FeeRouter,https://github.com/SocketDotTech/FeeRouter
SquidGrow,https://github.com/shibtoshi/SquidGrow
dss-rate-calculator,https://github.com/brianmcmichael/dss-rate-calculator
cl-fall22-external-adapters,https://github.com/zeuslawyer/cl-fall22-external-adapters
2022-12-gogopool,https://github.com/code-423n4/2022-12-gogopool
bob-cdp-contracts,https://github.com/zkBob/bob-cdp-contracts
autonolas-registries,https://github.com/valory-xyz/autonolas-registries
first-ERC20-Token,https://github.com/Arvin-sol/first-ERC20-Token
ICO-launchpad,https://github.com/Ad-Market/ICO-launchpad
Flash_loan_aave_HardHat,https://github.com/AlizadeAlireza/Flash_loan_aave_HardHat
contracts-v3,https://github.com/nayms/contracts-v3
Solidity-101-series,https://github.com/0xblocktrain/Solidity-101-series
dapp-demo,https://github.com/rovast/dapp-demo
optimism-rentable-nfts,https://github.com/Dhaiwat10/optimism-rentable-nfts
DogeKingNote,https://github.com/0xLukin/DogeKingNote
ng-quests-public,https://github.com/Nodeguardians/ng-quests-public
Cala_Smart_Contract,https://github.com/Topten1004/Cala_Smart_Contract
Contracts,https://github.com/SerecThunderson/Contracts
TINIH,https://github.com/whitenois3/TINIH
create2-repro,https://github.com/PaulRBerg/create2-repro
contracts,https://github.com/git-consensus/contracts
marketplace-paymaster,https://github.com/polartar/marketplace-paymaster
olympus_DAO_SmartContract,https://github.com/cryptosguru/olympus_DAO_SmartContract
huff-stuff,https://github.com/Philogy/huff-stuff
zpay,https://github.com/luxfi/zpay
solidity-examples,https://github.com/luiztools/solidity-examples
NounFour,https://github.com/wilsoncusack/NounFour
ctf_betToken,https://github.com/nishuzumi/ctf_betToken
zk-PoA-Tokens,https://github.com/nerolation/zk-PoA-Tokens
nft-marketplace,https://github.com/diamondyhand/nft-marketplace
concentrated,https://github.com/Alexangelj/concentrated
Dynamic-NFT-ERC721,https://github.com/Blue-BigTech/Dynamic-NFT-ERC721
nft-checker,https://github.com/rainbow-me/nft-checker
Foundry-ethernaut-solutions,https://github.com/Simon-Busch/Foundry-ethernaut-solutions
hundred-finance-poc,https://github.com/artemis-academy/hundred-finance-poc
zkBOX,https://github.com/ashablovskiy/zkBOX
odineum-contract,https://github.com/k-star-229/odineum-contract
relic-examples,https://github.com/Relic-Protocol/relic-examples
Soul,https://github.com/SoulBoundProtocol/Soul
alpaca-v2-money-market,https://github.com/alpaca-finance/alpaca-v2-money-market
supra-vrf-examples,https://github.com/Entropy-Foundation/supra-vrf-examples
Upward,https://github.com/rashtrakoff/Upward
DEFI-Dapp,https://github.com/hack-parthsharma/DEFI-Dapp
swaap-proxy-v1,https://github.com/swaap-labs/swaap-proxy-v1
light-smart-contracts,https://github.com/LightArtists/light-smart-contracts
sway-by-example,https://github.com/FuelLabs/sway-by-example
FutureX-POAPs,https://github.com/futurex-dev/FutureX-POAPs
mud-template-minimal,https://github.com/latticexyz/mud-template-minimal
blockchain101,https://github.com/hyunkicho/blockchain101
royalty-guard,https://github.com/koloz193/royalty-guard
morpho-certora-tutorials,https://github.com/morpho-labs/morpho-certora-tutorials
group-card-nft,https://github.com/karmacoma-eth/group-card-nft
nft-market,https://github.com/BriefCandle/nft-market
mergeoracle,https://github.com/axic/mergeoracle
proof-of-life,https://github.com/rubydusa/proof-of-life
hedera-FT-SC-implementation,https://github.com/Burstall/hedera-FT-SC-implementation
30DaysSolidityChallenge,https://github.com/rohitscript/30DaysSolidityChallenge
ICO-Smart-Contract,https://github.com/ac12644/ICO-Smart-Contract
NFT-Marketplace,https://github.com/Topten1004/NFT-Marketplace
fvm-example-actors,https://github.com/filecoin-project/fvm-example-actors
juice-buyback,https://github.com/jbx-protocol/juice-buyback
socks.sol,https://github.com/hrkrshnn/socks.sol
quicksort-huff,https://github.com/0xdewy/quicksort-huff
PensionFinance,https://github.com/holyaustin/PensionFinance
OxyMutual,https://github.com/spo0ds/OxyMutual
demo-aa,https://github.com/plusminushalf/demo-aa
periphery,https://github.com/CygnusDAO/periphery
cross-chain-nft-marketplace,https://github.com/bmwoolf/cross-chain-nft-marketplace
slimeshop,https://github.com/emo-eth/slimeshop
rousseau-protocol,https://github.com/WeAreNewt/rousseau-protocol
skidsdao-ctf-22-jul-22,https://github.com/SkidsDAO/skidsdao-ctf-22-jul-22
ethernaut-with-security-tools,https://github.com/xternet/ethernaut-with-security-tools
30SmartContracts_2,https://github.com/Dhruv-2003/30SmartContracts_2
flashloanExecutor,https://github.com/matheusrosendo/flashloanExecutor
SolidityStake,https://github.com/Kwame0/SolidityStake
index-fund-contracts,https://github.com/thirdfi/index-fund-contracts
hedera-test-project,https://github.com/naruhitokaide/hedera-test-project
foundry-poc-tutorial-II,https://github.com/SergeKireev/foundry-poc-tutorial-II
forge-starter,https://github.com/thirdweb-example/forge-starter
remix-challenges,https://github.com/yann300/remix-challenges
zkprover-contracts,https://github.com/Orbiter-Finance/zkprover-contracts
relic-sdk,https://github.com/Relic-Protocol/relic-sdk
OpenSeaRoyalty-Erc721a-Template,https://github.com/ReservedSnow673/OpenSeaRoyalty-Erc721a-Template
ceres-contracts,https://github.com/cerescredit/ceres-contracts
fnd-civ,https://github.com/f8n/fnd-civ
RaisinLabs,https://github.com/crypdoughdoteth/RaisinLabs
multisig,https://github.com/0xClandestine/multisig
blobs-contracts,https://github.com/MrToph/blobs-contracts
amkt-contracts,https://github.com/Alongside-Finance/amkt-contracts
super-tank,https://github.com/maximebrugel/super-tank
EIP-1967,https://github.com/HenriBrg/EIP-1967
Ethernaut-Solutions-using-Foundry-Hardhat,https://github.com/Chirag21/Ethernaut-Solutions-using-Foundry-Hardhat
CrowdFunding-Smart-Contract,https://github.com/SachinCoder1/CrowdFunding-Smart-Contract
BuyMeACoffee-V2.1,https://github.com/Okiki-Olugunna/BuyMeACoffee-V2.1
level-core-contracts,https://github.com/level-fi/level-core-contracts
workshops-chainlink,https://github.com/gilbertsahumada/workshops-chainlink
Burnable-ERC-20-Token,https://github.com/sharozx16/Burnable-ERC-20-Token
Hardhat-Ethers-React-ile-Kontrat-Etkilesimi,https://github.com/mustierd/Hardhat-Ethers-React-ile-Kontrat-Etkilesimi
sector-contracts,https://github.com/sector-fi/sector-contracts
audius,https://github.com/unhackedctf/audius
dappcon-2022-smart-orders,https://github.com/nlordell/dappcon-2022-smart-orders
Flash-Swap-Contract,https://github.com/AppleMac-DH-TECH/Flash-Swap-Contract
token-linker,https://github.com/axelarnetwork/token-linker
aave-liquidation-bot,https://github.com/0x1ea/aave-liquidation-bot
Solidity,https://github.com/0xYujan/Solidity
erc721-token-mint,https://github.com/kaymomin/erc721-token-mint
onchain-dca,https://github.com/0xkydo/onchain-dca
handshake-contracts,https://github.com/namebasehq/handshake-contracts
buttplug-wars,https://github.com/wei3erHase/buttplug-wars
take.xyz,https://github.com/liamzebedee/take.xyz
PiedPiperBackdoor,https://github.com/EthereumContractBackdoor/PiedPiperBackdoor
audius-exploit,https://github.com/nukanoto/audius-exploit
mux-aggregator-protocol,https://github.com/mux-world/mux-aggregator-protocol
Basic-SolidityGame,https://github.com/Blue-BigTech/Basic-SolidityGame
hydro-smart-contrat,https://github.com/naruhitokaide/hydro-smart-contrat
rush,https://github.com/mmsaki/rush
putty-v2,https://github.com/outdoteth/putty-v2
ovote,https://github.com/aragonzkresearch/ovote
hello-noir,https://github.com/socathie/hello-noir
hdmap,https://github.com/attestate/hdmap
lodestar-protocol,https://github.com/Lodestar-Finance/lodestar-protocol
sensei-stake,https://github.com/Sensei-Node/sensei-stake
cdz-staking,https://github.com/malaidev/cdz-staking
erc20-adapter,https://github.com/0xClandestine/erc20-adapter
Writeups,https://github.com/J4X-98/Writeups
snow-operator-template,https://github.com/karmacoma-eth/snow-operator-template
huff-contracts,https://github.com/Dev-Doggo/huff-contracts
about-merkle-trees,https://github.com/byterocket/about-merkle-trees
podship-contracts,https://github.com/PodShip/podship-contracts
Learning-Smart-Contracts,https://github.com/opencodeiiita/Learning-Smart-Contracts
contracts-hooks,https://github.com/slice-so/contracts-hooks
ERC3525-SFT-DEMO,https://github.com/InVarFinance/ERC3525-SFT-DEMO
Solidity-Smart-Contract,https://github.com/obinnafranklinduru/Solidity-Smart-Contract
smart-contracts,https://github.com/pooky-labs/smart-contracts
solidityStudy,https://github.com/mis320/solidityStudy
royalty,https://github.com/0x-hunter/royalty
Republic-Credit-DeFi,https://github.com/parthoshaon/Republic-Credit-DeFi
shadow-token,https://github.com/fool-proof-labs/shadow-token
nft-member-service,https://github.com/douxin/nft-member-service
The-Dark-Forest-EP0-POC,https://github.com/immunefi-team/The-Dark-Forest-EP0-POC
granting_contracts,https://github.com/dreamdev2427/granting_contracts
art_niche_nft_marketplace_hardhat_solidity,https://github.com/sergio11/art_niche_nft_marketplace_hardhat_solidity
PoseCode,https://github.com/AppliedCryptoGroup/PoseCode
ERC721TrustlessFilter,https://github.com/cygaar/ERC721TrustlessFilter
v3-lib-0.8,https://github.com/ArrakisFinance/v3-lib-0.8
fake-number,https://github.com/petr-hejda/fake-number
blur-contracts,https://github.com/Kenadia/blur-contracts
055-contract,https://github.com/hellsegga-xyz/055-contract
trustless-generic-relayer,https://github.com/wormhole-foundation/trustless-generic-relayer
LayerZero-Example,https://github.com/jamesbachini/LayerZero-Example
safemoon-contract-review-documentation,https://github.com/casweeney/safemoon-contract-review-documentation
fund-distribution-contracts,https://github.com/OffchainLabs/fund-distribution-contracts
Liquid-Splits,https://github.com/sweetmantech/Liquid-Splits
storygameplay-contracts,https://github.com/findtruman-official/storygameplay-contracts
UpgradeScanner,https://github.com/webthethird/UpgradeScanner
2022_seminar_tutorial,https://github.com/astean1001/2022_seminar_tutorial
ERC721-Diamond-EIP2535,https://github.com/davidpius95/ERC721-Diamond-EIP2535
Soulbound,https://github.com/ETHNYC-ZK-KYC-Soulbound/Soulbound
aave-liquidity-pool-tutorial,https://github.com/jspruance/aave-liquidity-pool-tutorial
ApeCoinStaking,https://github.com/emo-eth/ApeCoinStaking
flippable-operator-filterer,https://github.com/ZenGo-X/flippable-operator-filterer
Solidity-Bootcamp-2,https://github.com/Ekolance/Solidity-Bootcamp-2
2022-10-traderjoe,https://github.com/code-423n4/2022-10-traderjoe
Space-Xmitter,https://github.com/goldcode0/Space-Xmitter
ethernautdao-ctf,https://github.com/StErMi/ethernautdao-ctf
smart-contract-sanctuary-celo,https://github.com/tintinweb/smart-contract-sanctuary-celo
backed-community-nft,https://github.com/with-backed/backed-community-nft
huff-examples-foundry,https://github.com/pynchmeister/huff-examples-foundry
merkledrop,https://github.com/0xClandestine/merkledrop
midhub-protocol,https://github.com/metahub-organization/midhub-protocol
CBSC-2022-solutions,https://github.com/chainflag/CBSC-2022-solutions
flashloan-workshop-template,https://github.com/JetJadeja/flashloan-workshop-template
chilli_contracts,https://github.com/jewelas/chilli_contracts
codebacks,https://github.com/Public-Artifacts/codebacks
gasless-onft,https://github.com/Omni-X-NFT/gasless-onft
2022-11-looksrare,https://github.com/code-423n4/2022-11-looksrare
30DaysOfSolidity,https://github.com/iphyokafor/30DaysOfSolidity
2022-08-frax,https://github.com/code-423n4/2022-08-frax
Diamond,https://github.com/0xfps/Diamond
web_3_development_training_advanced_topics,https://github.com/gonzaloronvera/web_3_development_training_advanced_topics
Mugen_Finance,https://github.com/Mugen-Finance/Mugen_Finance
nft-marketplace-smart-contract,https://github.com/ninjasolution/nft-marketplace-smart-contract
gmd,https://github.com/saulgoodmandev/gmd
Hardhat-Ethernaut,https://github.com/0xverin/Hardhat-Ethernaut
showtime-contracts,https://github.com/showtime-xyz/showtime-contracts
gnosis-tutorial-dao,https://github.com/saxenism/gnosis-tutorial-dao
protocol,https://github.com/crypto-notes/protocol
workshops,https://github.com/ethereum-optimism/workshops
TIME,https://github.com/Bankoftime/TIME
Root,https://github.com/RootToken/Root
contracts-exchange-v2,https://github.com/LooksRare/contracts-exchange-v2
bgd-forge-template,https://github.com/bgd-labs/bgd-forge-template
tapioca-yieldbox-strategies,https://github.com/Tapioca-DAO/tapioca-yieldbox-strategies
UniSwapV3-NFT-LP,https://github.com/advock/UniSwapV3-NFT-LP
recovery,https://github.com/Starknet-Recovery-Service/recovery
zkp-zokrates-wtf,https://github.com/lugondev/zkp-zokrates-wtf
learning-huff,https://github.com/degatchi/learning-huff
splits-liquid,https://github.com/0xSplits/splits-liquid
minting-chakra-app,https://github.com/bstar0406/minting-chakra-app
Open-Contracts,https://github.com/malaidev/Open-Contracts
fuzzied,https://github.com/1ultimat3/fuzzied
solidity-utils,https://github.com/bgd-labs/solidity-utils
0xSplits_Demo,https://github.com/The-Arbiter/0xSplits_Demo
noob-ctf-challenges,https://github.com/definoobdao/noob-ctf-challenges
ens-vyper,https://github.com/z80dev/ens-vyper
noxx-contract,https://github.com/knot-inc/noxx-contract
solidity_custom_errors_assembly,https://github.com/slothlockholmes/solidity_custom_errors_assembly
ReproduceDeFiHack-xCarnival,https://github.com/descartes100/ReproduceDeFiHack-xCarnival
yfu-contracts,https://github.com/MarcoWorms/yfu-contracts
crypto-young-nft,https://github.com/jerrychan807/crypto-young-nft
bas-genesis-config,https://github.com/bnb-chain/bas-genesis-config
testnet-faucet,https://github.com/syncswap/testnet-faucet
chainlink-neon,https://github.com/hoodieshq/chainlink-neon
awesome-solidity-upgradability,https://github.com/0xisk/awesome-solidity-upgradability
hedera-stable-coin-ethereum,https://github.com/bestt3/hedera-stable-coin-ethereum
TimidanOnchain,https://github.com/Timidan/TimidanOnchain
Lottery-Tutorial,https://github.com/camronh/Lottery-Tutorial
proxies-with-immutable-args,https://github.com/0xPhaze/proxies-with-immutable-args
eip-4430-sol,https://github.com/eth-experiments/eip-4430-sol
erc721-minting-website,https://github.com/pathmaker525/erc721-minting-website
Aave3-liquidator,https://github.com/jusonalien/Aave3-liquidator
ens-aztec-privacy,https://github.com/ChainSafe/ens-aztec-privacy
L222,https://github.com/westonnelson/L222
Auto-yield-polygon,https://github.com/malaidev/Auto-yield-polygon
collateral-staking,https://github.com/malaidev/collateral-staking
Ethereum-ERC721-NFT-Marketplace,https://github.com/h-humpty/Ethereum-ERC721-NFT-Marketplace
PastSmartContractJobs,https://github.com/Blue-BigTech/PastSmartContractJobs
Web3Bridge-DAO,https://github.com/Bloceducare/Web3Bridge-DAO
luckyHack,https://github.com/0xNezha/luckyHack
sherlock-ctf-0x0,https://github.com/captain-woof/sherlock-ctf-0x0
zkships,https://github.com/snjax/zkships
hackhouse-dreamteam-ethnyc2022,https://github.com/dream-team-eth-nyc/hackhouse-dreamteam-ethnyc2022
op-club-sqrt,https://github.com/clabby/op-club-sqrt
veil,https://github.com/lyronctk/veil
eth-staking-fee-distributor-contracts,https://github.com/p2p-org/eth-staking-fee-distributor-contracts
TodoList,https://github.com/cagribozdemir/TodoList
scatter.tools,https://github.com/iainnash/scatter.tools
